Year;Food
2141;372.0
2141;372.0
2141;372.0
2142;372.0
2142;372.0
2142;372.0
2143;372.0
2143;372.0
2143;372.0
2144;372.0
2144;372.0
2144;372.0
2145;372.0
2145;372.0
2145;372.0
2146;372.0
2146;372.0
2146;372.0
2147;372.0
2147;372.0
2147;372.0
2148;372.0
2148;372.0
2148;372.0
2149;372.0
2149;372.0
2149;372.0
2150;372.0
2150;372.0
2150;372.0
2151;372.0
2151;372.0
2151;372.0
2152;372.0
2152;372.0
2152;372.0
2153;372.0
2153;372.0
2153;372.0
2154;372.0
2154;372.0
2154;372.0
2155;372.0
2155;372.0
2155;372.0
2156;372.0
2156;372.0
2156;372.0
2157;372.0
2157;372.0
2157;372.0
2158;372.0
2158;372.0
2158;372.0
2159;372.0
2159;372.0
2159;372.0
2160;372.0
2160;372.0
2160;372.0
2161;372.0
2161;372.0
2161;372.0
2162;372.0
2162;372.0
2162;372.0
2163;372.0
2163;372.0
2163;372.0
2164;372.0
2164;372.0
2164;372.0
2165;372.0
2165;372.0
2165;372.0
2166;372.0
2166;372.0
2166;372.0
2167;372.0
2167;372.0
2167;372.0
2168;372.0
2168;372.0
2168;372.0
2169;372.0
2169;372.0
2169;372.0
2170;372.0
2170;372.0
2170;372.0
2171;372.0
2171;372.0
2171;372.0
2172;372.0
2172;372.0
2172;372.0
2173;372.0
2173;372.0
2173;372.0
2174;372.0
2174;372.0
2174;372.0
2175;372.0
2175;372.0
2175;372.0
2176;372.0
2176;372.0
2176;372.0
2177;372.0
2177;372.0
2177;372.0
2178;372.0
2178;372.0
2178;372.0
2179;372.0
2179;372.0
2179;372.0
2180;372.0
2180;372.0
2180;372.0
2181;372.0
2181;372.0
2181;372.0
2182;372.0
2182;372.0
2182;372.0
2183;372.0
2183;372.0
2183;372.0
2184;372.0
2184;372.0
2184;372.0
2185;372.0
2185;372.0
2185;372.0
2186;372.0
2186;372.0
2186;372.0
2187;372.0
2187;372.0
2187;372.0
2188;372.0
2188;372.0
2188;372.0
2189;372.0
2189;372.0
2189;372.0
2190;372.0
2190;372.0
2190;372.0
2191;372.0
2191;372.0
2191;372.0
2192;372.0
2192;372.0
2192;372.0
2193;372.0
2193;372.0
2193;372.0
2194;372.0
2194;372.0
2194;372.0
2195;372.0
2195;372.0
2195;372.0
2196;372.0
2196;372.0
2196;372.0
2197;372.0
2197;372.0
2197;372.0
2198;372.0
2198;372.0
2198;372.0
2199;372.0
2199;372.0
2199;372.0
2200;372.0
2200;372.0
2200;372.0
2201;372.0
2201;372.0
2201;372.0
2202;372.0
2202;372.0
2202;372.0
2203;372.0
2203;372.0
2203;372.0
2204;372.0
2204;372.0
2204;372.0
2205;372.0
2205;372.0
2205;372.0
2206;372.0
2206;372.0
2206;372.0
2207;372.0
2207;372.0
2207;372.0
2208;372.0
2208;372.0
2208;372.0
2209;372.0
2209;372.0
2209;372.0
2210;372.0
2210;372.0
2210;372.0
2211;372.0
2211;372.0
2211;372.0
2212;372.0
2212;372.0
2212;372.0
2213;372.0
2213;372.0
2213;372.0
2214;372.0
2214;372.0
2214;372.0
2215;372.0
2215;372.0
2215;372.0
2216;372.0
2216;372.0
2216;372.0
2217;372.0
2217;372.0
2217;372.0
2218;372.0
2218;372.0
2218;372.0
2219;372.0
2219;372.0
2219;372.0
2220;372.0
2220;372.0
2220;372.0
2221;372.0
2221;372.0
2221;372.0
2222;372.0
2222;372.0
2222;372.0
2223;372.0
2223;372.0
2223;372.0
2224;372.0
2224;372.0
2224;372.0
2225;372.0
2225;372.0
2225;372.0
2226;372.0
2226;372.0
2226;372.0
2227;372.0
2227;372.0
2227;372.0
2228;372.0
2228;372.0
2228;372.0
2229;372.0
2229;372.0
2229;372.0
2230;372.0
2230;372.0
2230;372.0
2231;372.0
2231;372.0
2231;372.0
2232;372.0
2232;372.0
2232;372.0
2233;372.0
2233;372.0
2233;372.0
2234;372.0
2234;372.0
2234;372.0
2235;372.0
2235;372.0
2235;372.0
2236;372.0
2236;372.0
2236;372.0
2237;372.0
2237;372.0
2237;372.0
2238;372.0
2238;372.0
2238;372.0
2239;372.0
2239;372.0
2239;372.0
2240;372.0
2240;372.0
2240;372.0
2241;372.0
2241;372.0
2241;372.0
2242;372.0
2242;372.0
2242;372.0
2243;372.0
2243;372.0
2243;372.0
2244;372.0
2244;372.0
2244;372.0
2245;372.0
2245;372.0
2245;372.0
2246;372.0
2246;372.0
2246;372.0
2247;372.0
2247;372.0
2247;372.0
2248;372.0
2248;372.0
2248;372.0
2249;372.0
2249;372.0
2249;372.0
2250;372.0
2250;372.0
2250;372.0
2251;372.0
2251;372.0
2251;372.0
2252;372.0
2252;372.0
2252;372.0
2253;372.0
2253;372.0
2253;372.0
2254;372.0
2254;372.0
2254;372.0
2255;372.0
2255;372.0
2255;372.0
2256;372.0
2256;372.0
2256;372.0
2257;372.0
2257;372.0
2257;372.0
2258;372.0
2258;372.0
2258;372.0
2259;372.0
2259;372.0
2259;372.0
2260;372.0
2260;372.0
2260;372.0
2261;372.0
2261;372.0
2261;372.0
2262;372.0
2262;372.0
2262;372.0
2263;372.0
2263;372.0
2263;372.0
2264;372.0
2264;372.0
2264;372.0
2265;372.0
2265;372.0
2265;372.0
2266;372.0
2266;372.0
2266;372.0
2267;372.0
2267;372.0
2267;372.0
2268;372.0
2268;372.0
2268;373.0
2269;373.0
2269;373.0
2269;373.0
2270;373.0
2270;373.0
2270;373.0
2271;373.0
2271;373.0
2271;373.0
2272;373.0
2272;373.0
2272;373.0
2273;373.0
2273;373.0
2273;373.0
2274;373.0
2274;373.0
2274;373.0
2275;373.0
2275;373.0
2275;373.0
2276;373.0
2276;373.0
2276;373.0
2277;373.0
2277;373.0
2277;373.0
2278;373.0
2278;373.0
2278;373.0
2279;373.0
2279;373.0
2279;373.0
2280;373.0
2280;373.0
2280;373.0
2281;373.0
2281;373.0
2281;373.0
2282;373.0
2282;373.0
2282;373.0
2283;373.0
2283;373.0
2283;373.0
2284;373.0
2284;373.0
2284;373.0
2285;373.0
2285;373.0
2285;373.0
2286;373.0
2286;373.0
2286;373.0
2287;373.0
2287;373.0
2287;373.0
2288;373.0
2288;373.0
2288;373.0
2289;373.0
2289;373.0
2289;373.0
2290;373.0
2290;373.0
2290;373.0
2291;373.0
2291;373.0
2291;373.0
2292;373.0
2292;373.0
2292;373.0
2293;373.0
2293;373.0
2293;373.0
2294;373.0
2294;373.0
2294;373.0
2295;373.0
2295;373.0
2295;373.0
2296;373.0
2296;373.0
2296;373.0
2297;373.0
2297;373.0
2297;373.0
2298;373.0
2298;373.0
2298;373.0
2299;373.0
2299;373.0
2299;373.0
2300;373.0
2300;373.0
2300;373.0
2301;373.0
2301;373.0
2301;373.0
2302;373.0
2302;373.0
2302;373.0
2303;373.0
2303;373.0
2303;373.0
2304;373.0
2304;373.0
2304;373.0
2305;373.0
2305;373.0
2305;373.0
2306;373.0
2306;373.0
2306;373.0
2307;373.0
2307;373.0
2307;373.0
2308;373.0
2308;373.0
2308;373.0
2309;373.0
2309;373.0
2309;373.0
2310;373.0
2310;373.0
2310;373.0
2311;373.0
2311;373.0
2311;373.0
2312;373.0
2312;373.0
2312;373.0
2313;373.0
2313;373.0
2313;373.0
2314;373.0
2314;373.0
2314;373.0
2315;373.0
2315;373.0
2315;373.0
2316;373.0
2316;373.0
2316;373.0
2317;373.0
2317;373.0
2317;373.0
2318;373.0
2318;373.0
2318;373.0
2319;373.0
2319;373.0
2319;373.0
2320;373.0
2320;373.0
2320;373.0
2321;373.0
2321;373.0
2321;373.0
2322;373.0
2322;373.0
2322;373.0
2323;373.0
2323;373.0
2323;373.0
2324;373.0
2324;373.0
2324;373.0
2325;373.0
2325;373.0
2325;373.0
2326;373.0
2326;373.0
2326;373.0
2327;373.0
2327;373.0
2327;373.0
2328;373.0
2328;373.0
2328;373.0
2329;373.0
2329;373.0
2329;373.0
2330;373.0
2330;373.0
2330;373.0
2331;373.0
2331;373.0
2331;373.0
2332;373.0
2332;373.0
2332;373.0
2333;373.0
2333;373.0
2333;373.0
2334;373.0
2334;373.0
2334;373.0
2335;374.0
2335;374.0
2335;374.0
2336;374.0
2336;374.0
2336;374.0
2337;374.0
2337;374.0
2337;374.0
2338;375.0
2338;375.0
2338;375.0
2339;375.0
2339;375.0
2339;375.0
2340;375.0
2340;375.0
2340;375.0
2341;375.0
2341;375.0
2341;375.0
2342;375.0
2342;375.0
2342;375.0
2343;375.0
2343;375.0
2343;375.0
2344;375.0
2344;375.0
2344;375.0
2345;375.0
2345;375.0
2345;375.0
2346;375.0
2346;375.0
2346;375.0
2347;375.0
2347;375.0
2347;375.0
2348;375.0
2348;375.0
2348;375.0
2349;375.0
2349;375.0
2349;375.0
2350;375.0
2350;375.0
2350;375.0
2351;375.0
2351;375.0
2351;375.0
2352;375.0
2352;375.0
2352;375.0
2353;375.0
2353;375.0
2353;375.0
2354;375.0
2354;375.0
2354;375.0
2355;375.0
2355;375.0
2355;375.0
2356;375.0
2356;375.0
2356;375.0
2357;375.0
2357;375.0
2357;375.0
2358;375.0
2358;375.0
2358;375.0
2359;375.0
2359;375.0
2359;375.0
2360;375.0
2360;375.0
2360;375.0
2361;375.0
2361;375.0
2361;375.0
2362;375.0
2362;375.0
2362;375.0
2363;375.0
2363;375.0
2363;375.0
2364;375.0
2364;375.0
2364;375.0
2365;375.0
2365;375.0
2365;375.0
2366;375.0
2366;375.0
2366;375.0
2367;375.0
2367;375.0
2367;375.0
2368;375.0
2368;375.0
2368;375.0
2369;375.0
2369;375.0
2369;375.0
2370;375.0
2370;375.0
2370;375.0
2371;375.0
2371;375.0
2371;375.0
2372;375.0
2372;375.0
2372;375.0
2373;375.0
2373;375.0
2373;375.0
2374;375.0
2374;375.0
2374;375.0
2375;375.0
2375;375.0
2375;375.0
2376;375.0
2376;375.0
2376;375.0
2377;375.0
2377;375.0
2377;375.0
2378;375.0
2378;375.0
2378;375.0
2379;375.0
2379;375.0
2379;375.0
2380;375.0
2380;375.0
2380;375.0
2381;375.0
2381;375.0
2381;375.0
2382;375.0
2382;375.0
2382;375.0
2383;375.0
2383;375.0
2383;375.0
2384;375.0
2384;375.0
2384;375.0
2385;375.0
2385;375.0
2385;375.0
2386;375.0
2386;375.0
2386;375.0
2387;375.0
2387;375.0
2387;375.0
2388;375.0
2388;375.0
2388;375.0
2389;375.0
2389;375.0
2389;375.0
2390;375.0
2390;375.0
2390;375.0
2391;375.0
2391;375.0
2391;375.0
2392;375.0
2392;375.0
2392;375.0
2393;375.0
2393;375.0
2393;375.0
2394;375.0
2394;375.0
2394;375.0
2395;375.0
2395;375.0
2395;375.0
2396;375.0
2396;375.0
2396;375.0
2397;375.0
2397;375.0
2397;375.0
2398;375.0
2398;375.0
2398;375.0
2399;375.0
2399;375.0
2399;375.0
2400;375.0
2400;375.0
2400;375.0
2401;375.0
2401;375.0
2401;375.0
2402;375.0
2402;375.0
2402;375.0
2403;375.0
2403;375.0
2403;375.0
2404;375.0
2404;375.0
2404;375.0
2405;375.0
2405;375.0
2405;375.0
2406;375.0
2406;375.0
2406;375.0
2407;375.0
2407;375.0
2407;375.0
2408;375.0
2408;375.0
2408;375.0
2409;375.0
2409;375.0
2409;375.0
2410;375.0
2410;375.0
2410;375.0
2411;375.0
2411;375.0
2411;375.0
2412;375.0
2412;375.0
2412;375.0
2413;375.0
2413;375.0
2413;375.0
2414;375.0
2414;375.0
2414;375.0
2415;375.0
2415;375.0
2415;375.0
2416;375.0
2416;376.0
2416;376.0
2417;376.0
2417;376.0
2417;376.0
2418;376.0
2418;376.0
2418;376.0
2419;376.0
2419;376.0
2419;376.0
2420;376.0
2420;376.0
2420;376.0
2421;376.0
2421;376.0
2421;376.0
2422;376.0
2422;376.0
2422;376.0
2423;376.0
2423;376.0
2423;376.0
2424;376.0
2424;376.0
2424;376.0
2425;376.0
2425;376.0
2425;376.0
2426;376.0
2426;376.0
2426;376.0
2427;376.0
2427;376.0
2427;376.0
2428;376.0
2428;376.0
2428;376.0
2429;376.0
2429;376.0
2429;376.0
2430;376.0
2430;376.0
2430;376.0
2431;376.0
2431;376.0
2431;376.0
2432;376.0
2432;376.0
2432;376.0
2433;376.0
2433;376.0
2433;376.0
2434;376.0
2434;376.0
2434;376.0
2435;376.0
2435;376.0
2435;376.0
2436;376.0
2436;376.0
2436;376.0
2437;376.0
2437;376.0
2437;376.0
2438;376.0
2438;376.0
2438;376.0
2439;376.0
2439;376.0
2439;376.0
2440;376.0
2440;376.0
2440;376.0
2441;376.0
2441;376.0
2441;376.0
2442;376.0
2442;376.0
2442;376.0
2443;376.0
2443;376.0
2443;376.0
2444;376.0
2444;376.0
2444;376.0
2445;376.0
2445;376.0
2445;376.0
2446;376.0
2446;376.0
2446;376.0
2447;376.0
2447;376.0
2447;376.0
2448;376.0
2448;376.0
2448;376.0
2449;376.0
2449;376.0
2449;376.0
2450;376.0
2450;376.0
2450;376.0
2451;376.0
2451;376.0
2451;376.0
2452;376.0
2452;376.0
2452;376.0
2453;376.0
2453;376.0
2453;376.0
2454;376.0
2454;376.0
2454;376.0
2455;376.0
2455;376.0
2455;376.0
2456;376.0
2456;376.0
2456;376.0
2457;376.0
2457;376.0
2457;376.0
2458;376.0
2458;376.0
2458;376.0
2459;376.0
2459;376.0
2459;376.0
2460;376.0
2460;376.0
2460;376.0
2461;376.0
2461;376.0
2461;376.0
2462;376.0
2462;376.0
2462;376.0
2463;376.0
2463;376.0
2463;376.0
2464;376.0
2464;376.0
2464;376.0
2465;376.0
2465;376.0
2465;376.0
2466;376.0
2466;376.0
2466;376.0
2467;376.0
2467;376.0
2467;376.0
2468;376.0
2468;376.0
2468;376.0
2469;376.0
2469;376.0
2469;376.0
2470;376.0
2470;376.0
2470;376.0
2471;376.0
2471;376.0
2471;376.0
2472;376.0
2472;376.0
2472;376.0
2473;376.0
2473;376.0
2473;376.0
2474;376.0
2474;376.0
2474;376.0
2475;376.0
2475;376.0
2475;376.0
2476;376.0
2476;376.0
2476;376.0
2477;376.0
2477;376.0
2477;376.0
2478;376.0
2478;376.0
2478;376.0
2479;376.0
2479;376.0
2479;376.0
2480;376.0
2480;376.0
2480;376.0
2481;376.0
2481;376.0
2481;376.0
2482;376.0
2482;376.0
2482;377.0
2483;377.0
2483;377.0
2483;377.0
2484;377.0
2484;377.0
2484;377.0
2485;377.0
2485;377.0
2485;377.0
2486;377.0
2486;377.0
2486;377.0
2487;377.0
2487;377.0
2487;377.0
2488;377.0
2488;377.0
2488;377.0
2489;377.0
2489;377.0
2489;377.0
2490;377.0
2490;377.0
2490;377.0
2491;377.0
2491;377.0
2491;377.0
2492;377.0
2492;377.0
2492;377.0
2493;377.0
2493;377.0
2493;377.0
2494;377.0
2494;377.0
2494;377.0
2495;377.0
2495;377.0
2495;377.0
2496;377.0
2496;377.0
2496;377.0
2497;377.0
2497;377.0
2497;377.0
2498;377.0
2498;377.0
2498;377.0
2499;377.0
2499;377.0
2499;377.0
2500;377.0
2500;377.0
2500;377.0
2501;377.0
2501;377.0
2501;377.0
2502;377.0
2502;377.0
2502;377.0
2503;377.0
2503;377.0
2503;377.0
2504;377.0
2504;377.0
2504;377.0
2505;377.0
2505;377.0
2505;377.0
2506;377.0
2506;377.0
2506;377.0
2507;377.0
2507;377.0
2507;377.0
2508;377.0
2508;377.0
2508;377.0
2509;377.0
2509;377.0
2509;377.0
2510;377.0
2510;377.0
2510;377.0
2511;377.0
2511;377.0
2511;377.0
2512;377.0
2512;377.0
2512;377.0
2513;377.0
2513;377.0
2513;377.0
2514;377.0
2514;377.0
2514;377.0
2515;377.0
2515;377.0
2515;377.0
2516;377.0
2516;377.0
2516;377.0
2517;377.0
2517;377.0
2517;377.0
2518;377.0
2518;377.0
2518;377.0
2519;377.0
2519;377.0
2519;377.0
2520;377.0
2520;377.0
2520;377.0
2521;377.0
2521;377.0
2521;377.0
2522;377.0
2522;377.0
2522;378.0
2523;378.0
2523;378.0
2523;378.0
2524;378.0
2524;378.0
2524;378.0
2525;378.0
2525;378.0
2525;378.0
2526;378.0
2526;378.0
2526;378.0
2527;378.0
2527;378.0
2527;378.0
2528;378.0
2528;378.0
2528;378.0
2529;378.0
2529;378.0
2529;378.0
2530;378.0
2530;378.0
2530;378.0
2531;378.0
2531;378.0
2531;378.0
2532;378.0
2532;378.0
2532;378.0
2533;378.0
2533;378.0
2533;378.0
2534;378.0
2534;379.0
2534;379.0
2535;379.0
2535;379.0
2535;379.0
2536;379.0
2536;379.0
2536;379.0
2537;379.0
2537;379.0
2537;379.0
2538;379.0
2538;379.0
2538;379.0
2539;379.0
2539;379.0
2539;379.0
2540;379.0
2540;379.0
2540;379.0
2541;379.0
2541;379.0
2541;379.0
2542;379.0
2542;379.0
2542;379.0
2543;379.0
2543;379.0
2543;379.0
2544;379.0
2544;379.0
2544;379.0
2545;379.0
2545;379.0
2545;379.0
2546;379.0
2546;379.0
2546;379.0
2547;379.0
2547;379.0
2547;379.0
2548;379.0
2548;379.0
2548;379.0
2549;379.0
2549;379.0
2549;379.0
2550;379.0
2550;379.0
2550;379.0
2551;379.0
2551;379.0
2551;379.0
2552;379.0
2552;379.0
2552;379.0
2553;379.0
2553;379.0
2553;379.0
2554;379.0
2554;379.0
2554;379.0
2555;379.0
2555;379.0
2555;379.0
2556;379.0
2556;379.0
2556;379.0
2557;379.0
2557;379.0
2557;379.0
2558;379.0
2558;379.0
2558;379.0
2559;379.0
2559;379.0
2559;379.0
2560;379.0
2560;379.0
2560;379.0
2561;379.0
2561;379.0
2561;379.0
2562;379.0
2562;379.0
2562;379.0
2563;379.0
2563;379.0
2563;379.0
2564;379.0
2564;379.0
2564;379.0
2565;379.0
2565;379.0
2565;379.0
2566;379.0
2566;379.0
2566;379.0
2567;379.0
2567;379.0
2567;379.0
2568;379.0
2568;379.0
2568;379.0
2569;379.0
2569;380.0
2569;380.0
2570;380.0
2570;380.0
2570;380.0
2571;380.0
2571;380.0
2571;380.0
2572;380.0
2572;380.0
2572;380.0
2573;380.0
2573;380.0
2573;380.0
2574;380.0
2574;380.0
2574;380.0
2575;380.0
2575;380.0
2575;380.0
2576;380.0
2576;380.0
2576;380.0
2577;380.0
2577;380.0
2577;380.0
2578;380.0
2578;380.0
2578;380.0
2579;380.0
2579;380.0
2579;380.0
2580;380.0
2580;380.0
2580;380.0
2581;380.0
2581;380.0
2581;380.0
2582;380.0
2582;380.0
2582;380.0
2583;380.0
2583;380.0
2583;380.0
2584;380.0
2584;380.0
2584;380.0
2585;380.0
2585;380.0
2585;380.0
2586;380.0
2586;380.0
2586;380.0
2587;380.0
2587;380.0
2587;380.0
2588;380.0
2588;380.0
2588;380.0
2589;380.0
2589;380.0
2589;380.0
2590;380.0
2590;380.0
2590;380.0
2591;380.0
2591;380.0
2591;380.0
2592;380.0
2592;380.0
2592;380.0
2593;380.0
2593;380.0
2593;380.0
2594;380.0
2594;380.0
2594;380.0
2595;380.0
2595;380.0
2595;380.0
2596;380.0
2596;380.0
2596;380.0
2597;380.0
2597;380.0
2597;380.0
2598;380.0
2598;380.0
2598;380.0
2599;380.0
2599;380.0
2599;380.0
2600;380.0
2600;380.0
2600;380.0
2601;380.0
2601;380.0
2601;380.0
2602;380.0
2602;380.0
2602;380.0
2603;380.0
2603;380.0
2603;380.0
2604;380.0
2604;380.0
2604;380.0
2605;380.0
2605;380.0
2605;380.0
2606;380.0
2606;380.0
2606;380.0
2607;380.0
2607;380.0
2607;380.0
2608;380.0
2608;380.0
2608;380.0
2609;380.0
2609;380.0
2609;380.0
2610;380.0
2610;380.0
2610;380.0
2611;380.0
2611;380.0
2611;380.0
2612;380.0
2612;380.0
2612;380.0
2613;380.0
2613;380.0
2613;380.0
2614;380.0
2614;380.0
2614;380.0
2615;380.0
2615;380.0
2615;380.0
2616;380.0
2616;380.0
2616;380.0
2617;380.0
2617;380.0
2617;380.0
2618;380.0
2618;380.0
2618;380.0
2619;380.0
2619;380.0
2619;380.0
2620;380.0
2620;380.0
2620;380.0
2621;380.0
2621;380.0
2621;380.0
2622;380.0
2622;380.0
2622;380.0
2623;380.0
2623;380.0
2623;380.0
2624;380.0
2624;380.0
2624;380.0
2625;380.0
2625;380.0
2625;380.0
2626;380.0
2626;380.0
2626;380.0
2627;380.0
2627;380.0
2627;380.0
2628;380.0
2628;380.0
2628;380.0
2629;380.0
2629;380.0
2629;380.0
2630;380.0
2630;380.0
2630;380.0
2631;380.0
2631;380.0
2631;380.0
2632;380.0
2632;380.0
2632;380.0
2633;380.0
2633;380.0
2633;380.0
2634;380.0
2634;380.0
2634;380.0
2635;380.0
2635;380.0
2635;380.0
2636;380.0
2636;380.0
2636;380.0
2637;380.0
2637;380.0
2637;380.0
2638;380.0
2638;380.0
2638;380.0
2639;380.0
2639;380.0
2639;380.0
2640;380.0
2640;380.0
2640;380.0
2641;380.0
2641;380.0
2641;380.0
2642;380.0
2642;380.0
2642;380.0
2643;380.0
2643;380.0
2643;380.0
2644;380.0
2644;380.0
2644;380.0
2645;380.0
2645;380.0
2645;380.0
2646;380.0
2646;380.0
2646;380.0
2647;380.0
2647;380.0
2647;380.0
2648;380.0
2648;380.0
2648;380.0
2649;380.0
2649;380.0
2649;380.0
2650;380.0
2650;380.0
2650;380.0
2651;380.0
2651;380.0
2651;380.0
2652;380.0
2652;380.0
2652;380.0
2653;380.0
2653;380.0
2653;380.0
2654;380.0
2654;380.0
2654;380.0
2655;380.0
2655;380.0
2655;380.0
2656;380.0
2656;380.0
2656;380.0
2657;380.0
2657;380.0
2657;380.0
2658;380.0
2658;380.0
2658;380.0
2659;380.0
2659;380.0
2659;380.0
2660;380.0
2660;380.0
2660;380.0
2661;380.0
2661;380.0
2661;380.0
2662;380.0
2662;380.0
2662;380.0
2663;380.0
2663;380.0
2663;380.0
2664;380.0
2664;380.0
2664;380.0
2665;380.0
2665;380.0
2665;380.0
2666;380.0
2666;380.0
2666;380.0
2667;380.0
2667;380.0
2667;380.0
2668;380.0
2668;380.0
2668;380.0
2669;380.0
2669;380.0
2669;380.0
2670;380.0
2670;380.0
2670;380.0
2671;380.0
2671;380.0
2671;380.0
2672;380.0
2672;380.0
2672;380.0
2673;380.0
2673;380.0
2673;380.0
2674;380.0
2674;380.0
2674;380.0
2675;380.0
2675;380.0
2675;380.0
2676;380.0
2676;380.0
2676;380.0
2677;380.0
2677;380.0
2677;380.0
2678;380.0
2678;380.0
2678;380.0
2679;380.0
2679;380.0
2679;380.0
2680;380.0
2680;380.0
2680;380.0
2681;380.0
2681;380.0
2681;380.0
2682;380.0
2682;380.0
2682;380.0
2683;380.0
2683;380.0
2683;380.0
2684;380.0
2684;380.0
2684;380.0
2685;380.0
2685;380.0
2685;380.0
2686;380.0
2686;380.0
2686;380.0
2687;380.0
2687;380.0
2687;380.0
2688;380.0
2688;380.0
2688;380.0
2689;380.0
2689;380.0
2689;380.0
2690;380.0
2690;380.0
2690;380.0
2691;380.0
2691;380.0
2691;380.0
2692;380.0
2692;380.0
2692;380.0
2693;380.0
2693;380.0
2693;380.0
2694;380.0
2694;380.0
2694;380.0
2695;380.0
2695;380.0
2695;380.0
2696;380.0
2696;380.0
2696;380.0
2697;380.0
2697;380.0
2697;380.0
2698;380.0
2698;380.0
2698;380.0
2699;380.0
2699;380.0
2699;380.0
2700;380.0
2700;380.0
2700;380.0
2701;380.0
2701;380.0
2701;380.0
2702;380.0
2702;380.0
2702;380.0
2703;380.0
2703;380.0
2703;380.0
2704;380.0
2704;380.0
2704;380.0
2705;381.0
2705;381.0
2705;381.0
2706;381.0
2706;381.0
2706;381.0
2707;381.0
2707;381.0
2707;381.0
2708;381.0
2708;381.0
2708;381.0
2709;381.0
2709;381.0
2709;381.0
2710;381.0
2710;381.0
2710;381.0
2711;381.0
2711;381.0
2711;381.0
2712;381.0
2712;381.0
2712;381.0
2713;381.0
2713;381.0
2713;381.0
2714;381.0
2714;381.0
2714;381.0
2715;381.0
2715;381.0
2715;381.0
2716;381.0
2716;381.0
2716;381.0
2717;381.0
2717;381.0
2717;381.0
2718;381.0
2718;381.0
2718;381.0
2719;381.0
2719;381.0
2719;381.0
2720;381.0
2720;381.0
2720;381.0
2721;382.0
2721;382.0
2721;382.0
2722;382.0
2722;382.0
2722;382.0
2723;382.0
2723;382.0
2723;382.0
2724;382.0
2724;382.0
2724;382.0
2725;382.0
2725;382.0
2725;382.0
2726;382.0
2726;382.0
2726;382.0
2727;382.0
2727;382.0
2727;382.0
2728;382.0
2728;382.0
2728;382.0
2729;382.0
2729;382.0
2729;382.0
2730;382.0
2730;382.0
2730;382.0
2731;382.0
2731;382.0
2731;382.0
2732;382.0
2732;382.0
2732;382.0
2733;382.0
2733;382.0
2733;382.0
2734;382.0
2734;382.0
2734;382.0
2735;382.0
2735;382.0
2735;382.0
2736;382.0
2736;382.0
2736;382.0
2737;382.0
2737;382.0
2737;382.0
2738;382.0
2738;382.0
2738;382.0
2739;382.0
2739;382.0
2739;382.0
2740;382.0
2740;382.0
2740;382.0
2741;382.0
2741;382.0
2741;382.0
2742;382.0
2742;382.0
2742;382.0
2743;383.0
2743;383.0
2743;383.0
2744;383.0
2744;383.0
2744;383.0
2745;383.0
2745;383.0
2745;383.0
2746;383.0
2746;383.0
2746;383.0
2747;383.0
2747;383.0
2747;383.0
2748;383.0
2748;383.0
2748;383.0
2749;383.0
2749;383.0
2749;383.0
2750;383.0
2750;383.0
2750;383.0
2751;383.0
2751;383.0
2751;383.0
2752;383.0
2752;383.0
2752;384.0
2753;384.0
2753;384.0
2753;384.0
2754;384.0
2754;384.0
2754;384.0
2755;384.0
2755;384.0
2755;384.0
2756;384.0
2756;384.0
2756;384.0
2757;384.0
2757;384.0
2757;384.0
2758;384.0
2758;384.0
2758;384.0
2759;384.0
2759;384.0
2759;384.0
2760;384.0
2760;384.0
2760;384.0
2761;384.0
2761;384.0
2761;384.0
2762;384.0
2762;384.0
2762;384.0
2763;384.0
2763;384.0
2763;384.0
2764;384.0
2764;384.0
2764;384.0
2765;384.0
2765;384.0
2765;384.0
2766;384.0
2766;384.0
2766;384.0
2767;384.0
2767;384.0
2767;384.0
2768;384.0
2768;384.0
2768;384.0
2769;384.0
2769;384.0
2769;384.0
2770;384.0
2770;384.0
2770;384.0
2771;384.0
2771;384.0
2771;384.0
2772;384.0
2772;384.0
2772;384.0
2773;384.0
2773;385.0
2773;385.0
2774;385.0
2774;385.0
2774;385.0
2775;385.0
2775;385.0
2775;385.0
2776;385.0
2776;385.0
2776;385.0
2777;385.0
2777;385.0
2777;385.0
2778;385.0
2778;385.0
2778;385.0
2779;385.0
2779;385.0
2779;385.0
2780;385.0
2780;385.0
2780;385.0
2781;385.0
2781;385.0
2781;385.0
2782;385.0
2782;385.0
2782;385.0
2783;385.0
2783;385.0
2783;385.0
2784;385.0
2784;385.0
2784;385.0
2785;385.0
2785;385.0
2785;385.0
2786;385.0
2786;385.0
2786;385.0
2787;385.0
2787;385.0
2787;385.0
2788;385.0
2788;385.0
2788;385.0
2789;385.0
2789;385.0
2789;385.0
2790;385.0
2790;385.0
2790;385.0
2791;385.0
2791;385.0
2791;385.0
2792;385.0
2792;385.0
2792;385.0
2793;385.0
2793;385.0
2793;385.0
2794;385.0
2794;385.0
2794;385.0
2795;385.0
2795;385.0
2795;385.0
2796;385.0
2796;385.0
2796;385.0
2797;385.0
2797;385.0
2797;385.0
2798;385.0
2798;385.0
2798;385.0
2799;385.0
2799;385.0
2799;385.0
2800;385.0
2800;385.0
2800;385.0
2801;385.0
2801;385.0
2801;385.0
2802;385.0
2802;385.0
2802;385.0
2803;385.0
2803;385.0
2803;385.0
2804;385.0
2804;385.0
2804;385.0
2805;385.0
2805;385.0
2805;385.0
2806;385.0
2806;385.0
2806;385.0
2807;386.0
